,id_limpio,title,author,genre,subjects,genre_1,genre_2,genre_3
661,27064,DULCE Y SABROSA,"PICÓN, JACINTO OCTAVIO",FICTION / Literary,"{'Actresses -- Fiction', 'Seduction -- Fiction', 'Spanish fiction -- 19th century', 'Madrid (Spain) -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
662,28212,LA VISTOSA,"PICÓN, JACINTO OCTAVIO",FICTION / Literary,"{'Short stories, Spanish', 'Spanish fiction'}",FICTION,LITERARY,FICTION LITERARY
663,29137,EL ENEMIGO,"PICÓN, JACINTO OCTAVIO",FICTION / Literary,{'Spanish fiction -- 19th century'},FICTION,LITERARY,FICTION LITERARY
664,29663,"TRES MUJERES: LA RECOMPENSA, PRUEBA DE UN ALMA, AMORES ROMÁNTICOS","PICÓN, JACINTO OCTAVIO",FICTION / Short Stories,{'Spanish fiction'},FICTION,SHORT STORIES,FICTION OTHERS
665,30280,VIDA Y OBRAS DE DON DIEGO VELÁZQUEZ,"PICÓN, JACINTO OCTAVIO","BIOGRAPHY & AUTOBIOGRAPHY / Artists, Architects, Photographers","{'Velázquez, Diego, 1599-1660'}",BIOGRAPHY & AUTOBIOGRAPHY,"ARTISTS, ARCHITECTS, PHOTOGRAPHERS",BIOGRAPHY & AUTOBIOGRAPHY
666,44918,HOMBRES Y GLORIAS DE AMÉRICA,"PIÑEYRO, ENRIQUE","HISTORY / Americas (North, Central, South, West Indies)","{""Anghiera, Pietro Martire d', 1457-1526"", 'Bello, Andrés, 1781-1865', 'Motley, John Lothrop, 1814-1877', 'Mitre, Bartolomé, 1821-1906. Historia de San Martín y de la emancipación sudamericana', 'Lincoln, Abraham, 1809-1865', 'Heredia, José María, 1803-1839', 'Vera y Figueroa, Juan Antonio de, conde de la Roca, 1588-1658. Centón epistolario', 'Luz y Caballero, José de la, 1800-1862', 'United States -- Politics and government -- 1861-1865'}",HISTORY,"AMERICAS (NORTH, CENTRAL, SOUTH, WEST INDIES)",HISTORY
667,12840,LOGICA,"PIQUER, ANDRES",PHILOSOPHY / Logic,"{'Logic', 'Knowledge, Theory of'}",PHILOSOPHY,LOGIC,PHILOSOPHY
668,25807,POEMAS,"POE, EDGAR ALLAN",POETRY / American,{'American poetry -- Translations into Spanish'},POETRY,AMERICAN,POETRY
669,46196,"CUENTOS CLÁSICOS DEL NORTE, PRIMERA SERIE","POE, EDGAR ALLAN",FICTION / Short Stories,"{'Poe, Edgar Allan, 1809-1849 -- Translations into Spanish', 'American literature -- Translations into Spanish', 'Horror tales, American -- Translations into Spanish'}",FICTION,SHORT STORIES,FICTION OTHERS
670,27695,LA CUERDA DEL AHORCADO: ÚLTIMAS AVENTURAS DE ROCAMBOLE: I EL LOCO DE BEDLAM,PONSON DU TERRAIL,FICTION / Action & Adventure,{'Fiction'},FICTION,ACTION & ADVENTURE,FICTION OTHERS
671,46265,"MARÍA LUISA, LEYENDA HISTÓRICA","PORTILLO, ANDRÉS",FICTION / Historical,{'Historical fiction'},FICTION,HISTORICAL,FICTION HISTORICAL
672,49354,"VIAJE A LOS ESTADOS UNIDOS, TOMO I","PRIETO, GUILLERMO",TRAVEL / United States,{'United States -- Description and travel'},TRAVEL,UNITED STATES,TRAVEL
673,56519,"VIAJE A LOS ESTADOS UNIDOS, TOMO II","PRIETO, GUILLERMO",TRAVEL / United States,{'United States -- Description and travel'},TRAVEL,UNITED STATES,TRAVEL
674,58910,"VIAJE A LOS ESTADOS UNIDOS, TOMO III","PRIETO, GUILLERMO",TRAVEL / United States,{'United States -- Description and travel'},TRAVEL,UNITED STATES,TRAVEL
675,56219,I. ORIGEN DE LOS INDIOS DE AMÉRICA. II. ORIGEN Y CIVILIZACIONES DE LOS INDÍGENAS DEL PERÚ.,"PRINCE, CARLOS",HISTORY / Indigenous Peoples of the Americas,"{'Indians -- Origin', 'Indians of South America -- Peru', 'Peru -- Antiquities'}",HISTORY,INDIGENOUS PEOPLES OF THE AMERICAS,HISTORY
676,48651,"VIAJE A AMERICA, TOMO 1 DE 2: ESTADOS UNIDOS, EXPOSICIÓN UNIVERSAL DE CHICAGO, MÉXICO, CUBA Y PUERTO RICO","PUIG Y VALLS, RAFAEL",TRAVEL / Essays & Travelogues,"{'Mexico -- Description and travel', 'Cuba -- Description and travel', 'United States -- Description and travel', ""World's Columbian Exposition (1893 : Chicago, Ill.)""}",TRAVEL,ESSAYS & TRAVELOGUES,TRAVEL
677,48652,"VIAJE A AMERICA, TOMO 2 DE 2: ESTADOS UNIDOS, EXPOSICIÓN UNIVERSAL DE CHICAGO, MÉXICO, CUBA Y PUERTO RICO","PUIG Y VALLS, RAFAEL",TRAVEL / Essays & Travelogues,"{'Mexico -- Description and travel', 'Cuba -- Description and travel', 'United States -- Description and travel', ""World's Columbian Exposition (1893 : Chicago, Ill.)""}",TRAVEL,ESSAYS & TRAVELOGUES,TRAVEL
678,61339,"CLAROS VARONES DE CASTILLA, Y LETRAS","PULGAR, FERNANDO DEL",BIOGRAPHY & AUTOBIOGRAPHY / Literary Figures,"{'Nobility -- Spain -- Biography -- Early works to 1800', 'Spain -- History -- 711-1516 -- Biography'}",BIOGRAPHY & AUTOBIOGRAPHY,LITERARY FIGURES,BIOGRAPHY & AUTOBIOGRAPHY
679,18228,EL MANDARÍN,"QUEIRÓS, EÇA DE",FICTION / Literary,{'Fiction'},FICTION,LITERARY,FICTION LITERARY
680,66626,ADÁN Y EVA EN EL PARAÍSO,"QUEIRÓS, EÇA DE",FICTION / Literary,"{'Short stories, Portuguese -- Translations into Spanish', 'Eve (Biblical figure) -- Fiction', 'Adam (Biblical figure) -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
681,32315,"HISTORIA DE LA VIDA DEL BUSCÓN, LLAMADO DON PABLOS, EJEMPLO DE VAGABUNDOS Y ESPEJO DE TACAÑOS","QUEVEDO, FRANCISCO DE",FICTION / Satire,"{'Picaresque literature, Spanish', 'Spanish fiction -- Classical period, 1500-1700'}",FICTION,SATIRE,FICTION SATIRE
682,65999,"LOS SUEÑOS, VOLUME I","QUEVEDO, FRANCISCO DE",FICTION / Satire,"{'Satire, Spanish', 'Spanish literature -- Classical period, 1500-1700'}",FICTION,SATIRE,FICTION SATIRE
683,66262,"LOS SUEÑOS, VOLUME II","QUEVEDO, FRANCISCO DE",FICTION / Satire,"{'Satire, Spanish', 'Spanish literature -- Classical period, 1500-1700'}",FICTION,SATIRE,FICTION SATIRE
684,54064,LA CRUZ EN AMÉRICA (ARQUEOLOGÍA ARGENTINA),"QUIROGA, ADÁN",SOCIAL SCIENCE / Archaeology,"{'Indians -- Religion', 'Crosses -- America', 'Diaguita Indians', 'America -- Antiquities', 'Indian mythology', 'Indian art'}",SOCIAL SCIENCE,ARCHAEOLOGY,SOCIAL SCIENCE
685,13507,CUENTOS DE AMOR DE LOCURA Y DE MUERTE,"QUIROGA, HORACIO",FICTION / Short Stories,"{'Short stories, Uruguayan', 'Uruguayan fiction'}",FICTION,SHORT STORIES,FICTION OTHERS
686,20852,"DESCRIPCION DEL RIO PARAGUAY, DESDE LA BOCA DEL XAURU HASTA LA CONFLUENCIA DEL PARANA","QUIROGA, JOSÉ",HISTORY / Latin America,{'Paraguay River'},HISTORY,LATIN AMERICA,HISTORY
687,58331,RECUERDOS DE MI VIDA (TOMO 1 DE 2),"RAMÓN Y CAJAL, SANTIAGO",BIOGRAPHY & AUTOBIOGRAPHY / Science & Technology,"{'Ramón y Cajal, Santiago, 1852-1934', 'Anatomists -- Spain -- Biography'}",BIOGRAPHY & AUTOBIOGRAPHY,SCIENCE & TECHNOLOGY,BIOGRAPHY & AUTOBIOGRAPHY
688,60675,RECUERDOS DE MI VIDA (TOMO 2 DE 2),"RAMÓN Y CAJAL, SANTIAGO",BIOGRAPHY & AUTOBIOGRAPHY / Science & Technology,"{'Ramón y Cajal, Santiago, 1852-1934', 'Anatomists -- Spain -- Biography'}",BIOGRAPHY & AUTOBIOGRAPHY,SCIENCE & TECHNOLOGY,BIOGRAPHY & AUTOBIOGRAPHY
689,66373,REGLAS Y CONSEJOS SOBRE INVESTIGACIÓN CIENTÍFICA: (LOS TÓNICOS DE LA VOLUNTAD),"RAMÓN Y CAJAL, SANTIAGO",SCIENCE / Study & Teaching,"{'Scientists', 'Research'}",SCIENCE,STUDY & TEACHING,OTHERS
690,11598,LA MONTAÑA,"RECLUS, ELISÉE",SCIENCE / Earth Sciences,{'Mountains'},SCIENCE,EARTH SCIENCES,OTHERS
691,11663,EL ARROYO,"RECLUS, ELISÉE",SCIENCE / Earth Sciences ,{'Rivers'},SCIENCE,EARTH SCIENCES,OTHERS
692,65165,VIDA DE JESÚS,"RENAN, ERNEST",RELIGION / Biblical Biography,"{'Jesus Christ -- Biography', 'Christian biography -- Palestine'}",RELIGION,BIBLICAL BIOGRAPHY,RELIGION
693,65410,LOS APÓSTOLES,"RENAN, ERNEST",RELIGION / Biblical Biography,{'Apostles'},RELIGION,BIBLICAL BIOGRAPHY,RELIGION
694,57550,EL FOLK-LORE FILIPINO (TOMO I),"REYES Y FLORENTINO, ISABELO DE LOS",SOCIAL SCIENCE / Folklore & Mythology,"{'Folklore -- Philippines', 'Philippines -- Social life and customs'}",SOCIAL SCIENCE,FOLKLORE & MYTHOLOGY,SOCIAL SCIENCE
695,54522,LA MUERTE DEL CISNE,"REYLES, CARLOS",FICTION / Literary,{'Essays'},FICTION,LITERARY,FICTION LITERARY
696,49560,"MONJA Y CASADA, VÍRGEN Y MÁRTIR","RIVA PALACIO, VICENTE",FICTION / Historical,"{'Mexico -- History -- Spanish colony, 1540-1810 -- Fiction'}",FICTION,HISTORICAL,FICTION HISTORICAL
697,52795,"EL LIBRO ROJO, 1520-1867, TOMO I","RIVA PALACIO, VICENTE",HISTORY / Latin America,"{'Mexico -- History', 'Executions and executioners'}",HISTORY,LATIN AMERICA,HISTORY
698,53405,"EL LIBRO ROJO, 1520-1867, TOMO II","RIVA PALACIO, VICENTE",HISTORY / Latin America,"{'Mexico -- History', 'Executions and executioners'}",HISTORY,LATIN AMERICA,HISTORY
699,56010,LAS TRANSFORMACIONES DE LA SOCIEDAD ARGENTINA Y SUS CONSECUENCIAS INSTITUCIONALES (1853 À 1910),"RIVAROLA, HORACIO CARLOS",HISTORY / Latin America,"{'Argentina -- Social conditions', 'Argentina -- Economic conditions'}",HISTORY,LATIN AMERICA,HISTORY
700,59492,"DON ÁLVARO, O, LA FUERZA DEL SINO","RIVAS, ANGEL DE SAAVEDRA, DUQUE DE",DRAMA / European,{'Spanish drama -- 19th century'},DRAMA,EUROPEAN,DRAMA
701,14795,JUNTO AL PASIG,"RIZAL, JOSÉ",DRAMA / Asian,{'Drama'},DRAMA,ASIAN,DRAMA
702,14796,EL CONSEJO DE LOS DIOSES,"RIZAL, JOSÉ",DRAMA / Asian,{'Fiction'},DRAMA,ASIAN,DRAMA
703,14839,FILIPINAS DENTRO DE CIEN AÑOS (ESTUDIO POLITICO-SOCIAL),"RIZAL, JOSÉ",POLITICAL SCIENCE / World,"{'Philippines -- Social conditions', 'Philippines -- Politics and government'}",POLITICAL SCIENCE,WORLD,POLITICAL SCIENCE
704,18600,MI ULTIMO ADIÓS,"RIZAL, JOSÉ",POETRY / Asian,{'Poetry'},POETRY,ASIAN,POETRY
705,20855,ESTATUTO DE LA L. F. (LIGA FILIPINA),"RIZAL, JOSÉ",POLITICAL SCIENCE / World,{'Liga Filipina'},POLITICAL SCIENCE,WORLD,POLITICAL SCIENCE
706,30903,EL FILIBUSTERISMO (CONTINUACIÓN DEL NOLI ME TÁNGERE),"RIZAL, JOSÉ",FICTION / Political,"{'Philippine fiction (Spanish)', 'Nationalists -- Philippines -- Fiction', 'Philippines -- History -- Fiction'}",FICTION,POLITICAL,FICTION OTHERS
707,47584,"NOLI ME TÁNGERE: NOVELA TAGALA, EDICIÓN COMPLETA CON NOTAS DE R. SEMPAU","RIZAL, JOSÉ",FICTION / Political,"{'Historical fiction', 'Philippines -- History -- 1812-1898 -- Fiction'}",FICTION,POLITICAL,FICTION OTHERS
708,22899,ARIEL,"RODÓ, JOSÉ ENRIQUE",PHILOSOPHY / Political,"{'Social ethics', 'Democracy'}",PHILOSOPHY,POLITICAL,PHILOSOPHY
709,1619,LA CELESTINA,"ROJAS, FERNANDO DE",FICTION / Classics,{'Spanish fiction'},FICTION,CLASSICS,FICTION CLASSICS
710,65815,VIDAS EJEMPLARES: BEETHOVEN—MIGUEL ÁNGEL—TOLSTOI,"ROLLAND, ROMAIN",BIOGRAPHY & AUTOBIOGRAPHY / Historical,"{'Tolstoy, Leo, graf, 1828-1910', 'Michelangelo Buonarroti, 1475-1564', 'Beethoven, Ludwig van, 1770-1827'}",BIOGRAPHY & AUTOBIOGRAPHY,HISTORICAL,BIOGRAPHY & AUTOBIOGRAPHY
711,11669,LA PUERTA DE BRONCE Y OTROS CUENTOS,"ROMERO DE TERREROS, MANUEL, MARQUÉS DE SAN FRANCISCO",FICTION / Short Stories,{'Short stories'},FICTION,SHORT STORIES,FICTION OTHERS
712,65988,AUSÍAS MARCH Y SU ÉPOCA,"RUBIÓ Y ORS, JOAQUÍN",LITERARY CRITICISM / European,"{'March, Ausiàs, 1397?-1459 -- Criticism and interpretation'}",LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
713,42642,"COCINA DEL TIEMPO, Ó ARTE DE PREPARAR SABROSOS Y EXQUISITOS PLATOS PROPIOS DE CADA ESTACIÓN","RUIZ CONTRERAS, LUIS",COOKING / Regional & Ethnic,"{'Seasonal cooking', 'Cookbooks'}",COOKING,REGIONAL & ETHNIC,OTHERS
714,18580,LOS FAVORES DEL MUNDO,"RUIZ DE ALARCÓN, JUAN",DRAMA / European,{'Drama'},DRAMA,EUROPEAN,DRAMA
715,57590,LA VERDAD SOSPECHOSA,"RUIZ DE ALARCÓN, JUAN",DRAMA / European,"{'Spanish drama -- Classical period, 1500-1700'}",DRAMA,EUROPEAN,DRAMA
716,16625,CLÁSICOS CASTELLANOS: LIBRO DE BUEN AMOR,"RUIZ, JUAN",POETRY / European,{'Spanish poetry -- To 1500'},POETRY,EUROPEAN,POETRY
717,61874,ALMA VASCA,"SALAVERRÍA, JOSÉ MARÍA",FICTION / Literary,{'Basques'},FICTION,LITERARY,FICTION LITERARY
718,63525,"EL POEMA DE LA PAMPA: ""MARTÍN FIERRO"" Y EL CRIOLLISMO ESPAÑOL","SALAVERRÍA, JOSÉ MARÍA",LITERARY CRITICISM / Poetry,"{'Hernández, José, 1834-1886. Martín Fierro'}",LITERARY CRITICISM,POETRY,LITERARY CRITICISM
719,64418,PAISAJES ARGENTINOS,"SALAVERRÍA, JOSÉ MARÍA",TRAVEL / South America,{'Argentina -- Description and travel'},TRAVEL,SOUTH AMERICA,TRAVEL
720,65024,LOS CONQUISTADORES: EL ORIGEN HERÓICO DE AMÉRICA,"SALAVERRÍA, JOSÉ MARÍA",HISTORY / Expeditions & Discoveries,"{'America -- Discovery and exploration', 'Latin America -- History'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
721,36546,"LOS PESCADORES DE ""TRÉPANG""","SALGARI, EMILIO",FICTION / Action & Adventure,"{'Oceania -- Fiction', 'Adventure stories'}",FICTION,ACTION & ADVENTURE,FICTION OTHERS
722,55206,FÁBULAS,"SAMANIEGO, FÉLIX MARÍA",POETRY / Subjects & Themes,"{'Spanish poetry', 'Fables, Spanish'}",POETRY,SUBJECTS & THEMES,POETRY
723,14329,"VIAJES DE UN COLOMBIANO EN EUROPA, PRIMERA SERIE","SAMPER, JOSÉ MARÍA",TRAVEL / Europe,{'Europe -- Description and travel'},TRAVEL,EUROPE,TRAVEL
724,15054,"VIAJES DE UN COLOMBIANO EN EUROPA, SEGUNDA SERIE","SAMPER, JOSÉ MARÍA",TRAVEL / Europe,{'Europe -- Description and travel'},TRAVEL,EUROPE,TRAVEL
725,43401,A FLOR DE PIEL: FRASES,"SÁNCHEZ GALARRAGA, GUSTAVO",LITERARY COLLECTIONS / Quotations,"{'Philosophy', 'Maxims'}",LITERARY COLLECTIONS,QUOTATIONS,LITERARY COLLECTIONS
726,71533,ESPAÑA Y AMÉRICA : $B ESTUDIOS HISTÓRICOS Y LITERARIOS,"SÁNCHEZ MOGUEL, ANTONIO","HISTORY / Americas (North, Central, South, West Indies)","{'Spanish literature', 'Latin America -- History', 'Columbus, Christopher, 1451-1506'}",HISTORY,"AMERICAS (NORTH, CENTRAL, SOUTH, WEST INDIES)",HISTORY
727,65937,QUE NADA SE SABE,"SÁNCHEZ, FRANCISCO",PHILOSOPHY / Epistemology,{'Skepticism -- Early works to 1800'},PHILOSOPHY,EPISTEMOLOGY,PHILOSOPHY
728,19847,DON FRANCISCO DE QUEVEDO: DRAMA EN CUATRO ACTOS,"SANZ, EULOGIO FLORENTINO",DRAMA / European,"{'Quevedo, Francisco de, 1580-1645 -- Drama'}",DRAMA,EUROPEAN,DRAMA
729,67354,LA TOSCA: DRAMA TRÁGICO EN CUATRO ACTOS DIVIDIDOS EN CINCO CUADROS,"SARDOU, VICTORIEN",DRAMA / European,"{'Tragedies (Drama)', 'French drama -- Translations into Spanish'}",DRAMA,EUROPEAN,DRAMA
730,33267,FACUNDO,"SARMIENTO, DOMINGO FAUSTINO",HISTORY / Latin America,"{'Argentina -- History -- 1817-1860', 'Quiroga, Juan Facundo, 1790-1835', 'Argentina -- Description and travel'}",HISTORY,LATIN AMERICA,HISTORY
731,61917,EDUCACIÓN COMÚN EN EL ESTADO DE BUENOS-AIRES,"SARMIENTO, DOMINGO FAUSTINO",EDUCATION / History,{'Agricultural education -- Argentina'},EDUCATION,HISTORY,OTHERS
732,67348,ESTADOS UNIDOS,"SARMIENTO, DOMINGO FAUSTINO",TRAVEL / United States,{'United States -- Description and travel'},TRAVEL,UNITED STATES,TRAVEL
733,44120,"LA CAZA DE LA PERDIZ CON ESCOPETA, AL VUELO Y CON PERRO DE MUESTRA","SAURÍ, MANUEL",Sports & Recreation / Hunting,{'Partridge shooting -- Spain'},SPORTS & RECREATION,HUNTING,OTHERS
734,25988,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO II","SCHACK, ADOLF FRIEDRICH VON",Literary Criticism / European,{'Spanish drama -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
735,33690,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO I","SCHACK, ADOLF FRIEDRICH VON",Literary Criticism / European,{'Spanish drama -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
736,36253,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO III","SCHACK, ADOLF FRIEDRICH VON",Literary Criticism / European,{'Spanish drama -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
737,37067,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO IV","SCHACK, ADOLF FRIEDRICH VON",Literary Criticism / European,{'Spanish drama -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
738,37095,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO V","SCHACK, ADOLF FRIEDRICH VON",Literary Criticism / European,{'Spanish drama -- History and criticism'},LITERARY CRITICISM,EUROPEAN,LITERARY CRITICISM
739,20401,VIAGE AL RIO DE LA PLATA Y PARAGUAY,"SCHMIDEL, ULRICH",History / Latin America,"{'Indians of South America', 'Mendoza, Pedro de, 1487?-1537', 'America -- Discovery and exploration -- Spanish', 'Argentina -- History -- 1535-1617', 'Paraguay -- History -- To 1811', 'America -- Early accounts to 1600', 'Rio de la Plata (Argentina and Uruguay)'}",HISTORY,LATIN AMERICA,HISTORY
740,31707,CARLOS BROSCHI,"SCRIBE, EUGÈNE",Drama / European,{'French fiction -- Translations into Spanish'},DRAMA,EUROPEAN,DRAMA
741,53207,DRAMAS DE GUILLERMO SHAKSPEARE [VOL. 1],"SHAKESPEARE, WILLIAM",Drama / Shakespeare,"{'Shakespeare, William, 1564-1616 -- Translations into Spanish', 'English drama -- Translations into Spanish'}",DRAMA,SHAKESPEARE,DRAMA
742,56454,HAMLET: DRAMA EN CINCO ACTOS,"SHAKESPEARE, WILLIAM",Drama / Shakespeare,"{""Murder victims' families -- Drama"", 'Revenge -- Drama', 'Kings and rulers -- Succession -- Drama', 'Tragedies (Drama)', 'Hamlet (Legendary character) -- Drama', 'Princes -- Drama', 'Denmark -- Drama', 'Fathers -- Death -- Drama'}",DRAMA,SHAKESPEARE,DRAMA
743,59686,DRAMAS DE GUILLERMO SHAKSPEARE [VOL. 4],"SHAKESPEARE, WILLIAM",Drama / Shakespeare,"{'Shakespeare, William, 1564-1616 -- Translations into Spanish', 'English drama -- Translations into Spanish'}",DRAMA,SHAKESPEARE,DRAMA
744,47052,UN LIBRO PARA LAS DAMAS: ESTUDIOS ACERCA DE LA EDUCACIÓN DE LA MUJER,"SINUÉS DE MARCO, MARÍA DEL PILAR",Social Science / Women's Studies,"{'Family life education', 'Women -- Education'}",SOCIAL SCIENCE,WOMEN'S STUDIES,SOCIAL SCIENCE
745,70322,AMOR Y LLANTO : $B COLECCIÓN DE LEYENDAS HISTÓRICAS ORIGINALES,"SINUÉS DE MARCO, MARÍA DEL PILAR",Fiction / Historical,{'Spanish fiction -- 19th century'},FICTION,HISTORICAL,FICTION HISTORICAL
746,43493,LA EXPERIENCIA ABOLICIONISTA DE PUERTO RICO,SOCIEDAD ABOLICIONISTA ESPAÑOLA,History / Caribbean & West Indies,{'Antislavery movements -- Puerto Rico'},HISTORY,CARIBBEAN & WEST INDIES,HISTORY
747,67524,"HISTORIA DE LA CONQUISTA DE MEXICO, VOLUME 2 (OF 3): POBLACION Y PROGRESOS DE LA AMERICA SEPTENTRIONAL, CONOCIDA POR EL NOMBRE DE NUEVA ESPAÑA","SOLÍS, ANTONIO DE",History / Latin America,"{'Mexico -- History -- Conquest, 1519-1540'}",HISTORY,LATIN AMERICA,HISTORY
748,63509,EDIPO REY; EDIPO EN COLONA; ANTÍGONA,SOPHOCLES,Drama / Ancient & Classical,"{'Tragedies (Drama)', 'Oedipus (Greek mythological figure) -- Drama'}",DRAMA,ANCIENT & CLASSICAL,DRAMA
749,18784,ITINERARIO DE BUENOS AIRES A CORDOBA,"SOURRYÈRE DE SOUILLAC, JOSÉ",Travel / South America,"{'Buenos Aires (Argentina : Province) -- Description and travel', 'Argentina -- Discovery and exploration', 'Córdoba (Argentina : Province) -- Description and travel'}",TRAVEL,SOUTH AMERICA,TRAVEL
750,59189,"DESCRIPCION GEOGRAFICA DE UN NUEVO CAMINO DE LA GRAN CORDILLERA,: PARA FACILITAR LAS COMUNICACIONES DE BUENOS-AIRES CON CHILE","SOURRYÈRE DE SOUILLAC, JOSÉ",Travel / South America,"{'Cerro y Zamudio, José Santiago', 'Maule (Chile : Region)', 'Mendoza (Argentina : Province)', 'Argentina -- Discovery and exploration', 'Talca (Chile : Province)', 'Mountain passes -- Andes'}",TRAVEL,SOUTH AMERICA,TRAVEL
751,24208,"LA NAO SANTA MARÍA: MEMÓRIA DE LA COMISIÓN ARQUEOLÓGICA EJECUTIVA, 1892",SPAIN. COMISIÓN ARQUEOLÓGICA EJECUTIVA,History / Expeditions & Discoveries,"{'Santa María (Ship : Replica)', 'Sailing ships -- Spain', 'America -- Centennial celebrations, etc.', 'Columbus, Christopher, 1451-1506'}",HISTORY,EXPEDITIONS & DISCOVERIES,HISTORY
752,6528,SAGRADAS ESCRITURAS VERSION ANTIGUA,"STENDAL, RUSSELL",Bibles / Spanish,{'Bible'},BIBLES,SPANISH,OTHERS
753,45438,LA ISLA DEL TESORO,"STEVENSON, ROBERT LOUIS",Fiction / Action & Adventure,"{'Sea stories', 'Treasure troves -- Fiction', 'Treasure Island (Imaginary place) -- Fiction', 'Pirates -- Fiction'}",FICTION,ACTION & ADVENTURE,FICTION OTHERS
754,62627,EL CASO EXTRAÑO DEL DOCTOR JEKYLL,"STEVENSON, ROBERT LOUIS",Fiction / Horror,"{'Horror tales', 'Self-experimentation in medicine -- Fiction', 'Multiple personality -- Fiction', 'London (England) -- Fiction', 'Science fiction', 'Physicians -- Fiction', 'Psychological fiction'}",FICTION,HORROR,FICTION OTHERS
755,39446,EL DERECHO INTERNACIONAL AMERICANO; ESTUDIO DOCTRINAL Y CRÍTICO,"STOERK, FELIX",Law / International,"{'Spanish-American War, 1898', 'Monroe doctrine'}",LAW,INTERNATIONAL,OTHERS
756,26078,EL DESEO,"SUDERMANN, HERMANN",Fiction / Literary,"{'Suicide -- Fiction', 'Love stories, German', 'Sisters -- Fiction'}",FICTION,LITERARY,FICTION LITERARY
757,29511,EL MOLINO SILENCIOSO; LAS BODAS DE YOLANDA,"SUDERMANN, HERMANN",Fiction / Literary,{'German fiction -- Translations into Spanish'},FICTION,LITERARY,FICTION LITERARY
758,29770,PLICK Y PLOCK,"SUE, EUGÈNE",Fiction / Literary,{'French fiction -- Translations into Spanish'},FICTION,LITERARY,FICTION LITERARY
759,25320,PATERNIDAD,"THEURIET, ANDRÉ",Fiction / Literary,{'Fiction'},FICTION,LITERARY,FICTION LITERARY
760,66866,HISTORIA DE LA GUERRA DEL PELOPONESO (1 DE 2),THUCYDIDES,History / Ancient,"{'Greece -- History -- Peloponnesian War, 431-404 B.C.'}",HISTORY,ANCIENT,HISTORY
761,66867,HISTORIA DE LA GUERRA DEL PELOPONESO (2 DE 2),THUCYDIDES,History / Ancient,"{'Greece -- History -- Peloponnesian War, 431-404 B.C.'}",HISTORY,ANCIENT,HISTORY
762,68978,"HISTORIA DEL LEVANTAMIENTO, GUERRA Y REVOLUCIÓN DE ESPAÑA (1 DE 5)","TORENO, JOSÉ MARÍA QUEIPO DE LLANO RUIZ DE SARAVIA, CONDE DE",History / Europe,"{'Spain -- History -- Napoleonic Conquest, 1808-1813', 'Peninsular War, 1807-1814 -- Campaigns -- Spain'}",HISTORY,EUROPE,HISTORY
763,69159,"HISTORIA DEL LEVANTAMIENTO, GUERRA Y REVOLUCIÓN DE ESPAÑA (2 DE 5)","TORENO, JOSÉ MARÍA QUEIPO DE LLANO RUIZ DE SARAVIA, CONDE DE",History / Europe,"{'Spain -- History -- Napoleonic Conquest, 1808-1813', 'Peninsular War, 1807-1814 -- Campaigns -- Spain'}",HISTORY,EUROPE,HISTORY
